NC[C@H](Cc1cccc(F)c1)NC(=O)c4cc(Br)c(c2ccnc3[nH]ccc23)s4,akt1,0
Cc3n[nH]c4cn(=O)c(c2cncc(OC[C@@H](N)Cc1ccccc1)c2)cc34,akt1,0
N[C@H](COc4cncc(c3ccc2NC(=O)C(c1ccco1)c2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
CC(C)(Cc1ccco1)C5C(=O)Nc6ccc(c4cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c4)cc56,akt1,0
CCn3c(c1nonc1N)nc4c(C#CC(C)(C)O)nc(O[C@@H](CCN)c2ccccc2)cc34,akt1,0
Nc6ncnc7nc(c4ccc(CN3CCC(n1cnc2c(N)ncnc12)CC3)cc4)c(c5ccccc5)cc67,akt1,0
Cc4n[nH]c5cnc(c3cncc(OC[C@@H](N)Cc1c[nH]c2ccccc12)c3)cc45,akt1,0
CCc3c[nH]c4ncnc(N2CC[C@](N)(CNC(=O)c1ccc(F)cc1F)C2)c34,akt1,0
NC4(COCc1ccc(Cl)cc1)CCN(c2ncnc3[nH]ccc23)CC4,akt1,0
N[C@H](COc2cncc(/C=C/c1ccncc1)c2)Cc3csc4ccccc34,akt1,0
Cc3n[nH]c4cnc(c2cncc(OC[C@@H](N)Cc1cccc(C(F)(F)F)c1)c2)cc34,akt1,0
NC4(Cc1ccc(Cl)cc1)CCN(c2ncnc3[nH]ccc23)CC4,akt1,0
NC[C@H](CC1CCCCC1)NC(=O)c4cc(Br)c(c2ccnc3[nH]ccc23)s4,akt1,0
C[C@H]5O[C@@H](c4ccc3c(=O)c2[C@H]1OC(=O)C[C@H]1O[C@H](C)c2c(=O)c3c4)C[C@@H](N(C)C)[C@@H]5O,akt1,0
Cc5n[nH]c6ccc(c3cc(OC[C@@H](N)Cc1c[nH]c2cc(F)ccc12)cnc3c4ccoc4)cc56,akt1,0
N[C@H](COc4cncc(c3ccc2NC(=O)C(c1cccs1)c2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
CC(C)(Cc1cccs1)C5C(=O)Nc6ccc(c4cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c4)cc56,akt1,0
NCCNC(=O)c3cc(Br)c(c1ccnc2[nH]ccc12)s3,akt1,0
O=c7ccc(c6nnc(C5CCN(Cc4ccc(c2nc1cc[nH]c(=O)c1cc2c3ccccc3)cc4)CC5)[nH]6)c[nH]7,akt1,0
Cc5n[nH]c6ncc(c3cc(OC[C@@H](N)Cc1c[nH]c2ccccc12)cnc3c4ccoc4)cc56,akt1,0
Cc5n[nH]c6cnc(c3cc(OC[C@@H](N)Cc1c[nH]c2ccccc12)cnc3c4ccoc4)nc56,akt1,0
N[C@H](COc3cncc(c2cc1ccncc1s2)c3)Cc4c[nH]c5ccccc45,akt1,0
CCn3c(c1nonc1N)nc4c(C#CC(C)(C)O)ncc(OC[C@H]2CCCNC2)c34,akt1,0
Cc5n[nH]c6ncc(c3cc(OC[C@@H](N)Cc1c[nH]c2ccccc12)cnc3c4ccoc4C)nc56,akt1,0
COc2ccc1ccccc1c2C[C@H](N)COc5cncc(c4ccc3[nH]nc(C)c3c4)c5,akt1,0
N[C@H](COc2cncc3nc(c1ccncc1)ccc23)Cc4c[nH]c5ccccc45,akt1,0
CC(C)(Cc1cc[nH]c1)C5C(=O)Nc6ccc(c4cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c4)cc56,akt1,0
N[C@H](COc4cncc(c3ccc2[nH]nc(c1cccs1)c2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
N[C@H](COc4cncc(c3ccc2NC(=O)C(Cc1ccco1)c2c3)c4)Cc5ccccc5,akt1,0
CCn3c(c1nonc1N)nc4cncc(CNC2CCNCC2)c34,akt1,0
N[C@H](COc4cnc(c1ccco1)c(c3ccc2cnccc2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
N[C@H](COc3cncc(c2ccc1NC(=O)C(F)(F)c1c2)c3)Cc4c[nH]c5ccccc45,akt1,0
N[C@H](COc4cncc(c3ccc2NC(=O)C(c1ccc[nH]1)c2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
N[C@H](COc3cncc(c2ccc1nnccc1c2)c3)Cc4c[nH]c5ccccc45,akt1,0
CC(C)(Cc1ccc[nH]1)C5C(=O)Nc6ccc(c4cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c4)cc56,akt1,0
NC[C@H](Cc1ccncc1)NC(=O)c4cc(Br)c(c2ccnc3[nH]ccc23)s4,akt1,0
CCn2c(c1nonc1N)nc3c(C#CC(C)(C)O)nc(CN(C)C)cc23,akt1,0
Cc3n[nH]c4ccc(c2cncc(OC[C@@H](N)c1ccccc1)c2)cc34,akt1,0
COc2cc1CCN(C(=O)CN(C)C)c1cc2Nc6nc(Nc4cccc3CNC(=O)c34)c5cc[nH]c5n6,akt1,0
N[C@H](COc4cncc(c3ccc2[nH]nc(C1CC1)c2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
Oc7nnc8c6cc(c1ccccc1)c(c5ccc(CN4CCC(c3n[nH]c(c2ccccn2)n3)CC4)cc5)nc6ccn78,akt1,0
C5CN(Cc4ccc(c2nc1ncccc1cc2c3ccccc3)cc4)CCC5c7cc(c6cccnc6)[nH]n7,akt1,0
NCC(C(=O)Nc3ccc(c1ccnc2[nH]ccc12)s3)c4ccccc4,akt1,0
CNCC(NC(=O)c3cc(Br)c(c1ccnc2[nH]ccc12)s3)c4ccccc4,akt1,0
Cc4n[nH]c5ccc(c2cc(OC[C@@H](N)Cc1ccccc1)cnc2c3cc(Cl)ccc3O)cc45,akt1,0
N[C@H](CNc3cncc(Nc1cccc2cnccc12)c3)Cc4c[nH]c5ccccc45,akt1,0
CCn3c(c1nonc1N)nc4c(C#CC(C)(C)O)nc(OC[C@H](N)c2ccccc2)cc34,akt1,0
CCn3c(c1nonc1N)nc4c(C#CC(C)(C)O)ncc(OCC[C@@H](N)Cc2ccccc2)c34,akt1,0
Cc4n[nH]c5ccc(c3cncc(OC[C@@H](N)Cc2ccc1ccccc1c2)c3)cc45,akt1,0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc4cncc(/C=C/c3ccncc3)c4,akt1,0
N[C@H](COc4cncc(c3ccc2NC(=O)C(C1CC1)c2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
CC(C)(CC1CC1)C5C(=O)Nc6ccc(c4cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c4)cc56,akt1,0
Nc7nnc8c6cc(c1ccccc1)c(c5ccc(CN4CCC(n3cnc(c2ccccn2)c3)CC4)cc5)nc6ccn78,akt1,0
O=C3C[C@H]2OC1(CCCC1)c5c([C@H]2O3)c(=O)c4ccccc4c5=O,akt1,0
O=C6NCCc7nc(c4ccc(CN3CCC(c2nnc(c1ccccn1)[nH]2)CC3)cc4)c(c5ccccc5)cc67,akt1,0
N[C@H](COc3cncc(c2ccc1cnccc1c2)c3)Cc5ccc4ccccc4c5,akt1,0
CSc7ncc6cc(c1ccccc1)c(c5ccc(CN4CCC(c3nnc(c2ccccn2)[nH]3)CC4)cc5)nc6n7,akt1,0
N[C@H](COc3cncc(c2ccc1ncccc1c2)c3)Cc4c[nH]c5ccccc45,akt1,0
N[C@H](COc4cncc(c3ccc2[nH]nc(c1ccccc1)c2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
COc4ccc(O)c(C(=O)c3ccc(C(=O)N[C@@H]1CCCNCC1NC(=O)c2ccncc2)cc3)c4F,akt1,0
CSc7ncc6cc(c1ccccc1)c(c5ccc(CN4CCC(n2ncc3c(N)ncnc23)CC4)cc5)nc6n7,akt1,0
N[C@H](COc3cncc(c1cccc2cnccc12)c3)Cc4c[nH]c5ccccc45,akt1,0
Clc3c[nH]c4ncnc(N2CCC1(CCNCC1)C2)c34,akt1,0
N[C@H](COc3cncc(c2ccc1[nH]c(=O)oc1c2)c3)Cc4c[nH]c5ccccc45,akt1,0
Oc7nc6ccc(N[C@H](COc3cncc(c2ccc1nc(O)sc1c2)c3)Cc4c[nH]c5ccccc45)cc6s7,akt1,0
Oc2nc1ccccc1n2C7CCN(Cc6ccc(c4nc3ccccc3cc4c5ccccc5)cc6)CC7,akt1,0
C[C@H]4CNc2c(sc3ccc1ncccc1c23)C(=O)N4,mapk2,1
NC3=CC2Oc1cc(O)ccc1CC2C(N)=C3C#N,mapk2,1
CC(C)(C)CN5CCC(NC(=O)c4csc(NC(=O)c3ccc2cc1C(=O)NCC(C)(C)n1c2c3)n4)CC5,mapk2,1
CN6CCC(NC(=O)c5csc(NC(=O)c4ccc3cc2C(=O)NCC1(CCC1)n2c3c4)n5)CC6,mapk2,1
C[C@H]4CNc2c(sc3ccc1nc(Cl)ccc1c23)C(=O)N4,mapk2,1
Nc4nn(c3cccc(c2ccc1CC(=O)Nc1c2)c3)cc4c6ccc5C(=O)NCCc5c6,mapk2,1
CC4CNC(=O)c5cc3ccc(C(=O)Nc2nc(C(=O)NC1CCN(CC(C)(C)C)CC1)cs2)cc3n45,mapk2,1
Cc2ccc(C(=O)NC1CC1)cc2c5cc4cnn(c3c(F)cccc3F)c4n(C)c5=O,mapk2,1
CC6(C)CNC(=O)c5cc4ccc(C(=O)Nc3nc(C(=O)NC2CCN(Cc1ccccc1)CC2)cs3)cc4n56,mapk2,1
COc4ccc3[nH]c2C(C(O)=O)N1CCC(C1)c2c3c4,mapk2,1
C[C@H]5CNc3c(sc4ccc2nc(c1cnccc1C)ccc2c34)C(=O)N5,mapk2,1
COc3ccc2sc1C(=O)N[C@H](CN)CNc1c2c3,mapk2,1
Cc2ccc(C(=O)NC1CC1)cc2c5cc4cnn(c3ccc(F)cc3F)c4n(C)c5=O,mapk2,1
O=c4[nH]c(Cc1ccccc1)nc5[nH]c(c3ccnc(/C=C/c2ccccc2)c3)cc45,mapk2,1
O=C(NCc1ccccc1)c5ccc(c4cc(c3cc2C(=O)NCCc2[nH]3)ccn4)cc5,mapk2,1
O=C(NC1CCCC1)c5ccc(c4cc(c3cc2C(=O)NCCc2[nH]3)ccn4)cc5,mapk2,1
O=C4NCCc5[nH]c(c3ccnc(c2cnc1ccccc1c2)c3)cc45,mapk2,1
CN5CCN(c4ccc(Nc2ccnc3ccc(c1ccc(Br)cc1)cc23)cc4)CC5,mapk2,1
C[C@H]5CNc3c(sc4ccc2nc(c1ccccc1)ccc2c34)C(=O)N5,mapk2,1
CC4CNC(=O)c5[nH]c3ccc(C(=O)Nc2nc(C(=O)NC1CCN(C)CC1)cs2)cc3c45,mapk2,1
CC4CNC(=O)c5cc3ccc(C(=O)Nc2nc(C(=O)NC1CCOCC1)cs2)cc3n45,mapk2,1
Nc3nccc(c2cc1C(=O)NC[C@H](CCF)c1[nH]2)n3,mapk2,1
NCc1ccc(Cl)cc1CNC(=O)Cc3c(C#N)ccc(NCC(F)(F)c2ccccn2)n3=O,thrb,2
FC(F)(CNc3ncc(Cl)n(CC(=O)NCc1cc(Cl)ccc1n2cnnn2)c3=O)c4ccccn4,thrb,2
FC(F)(CNc3ccc(C#N)c(CC(=O)NCc1cc(Cl)ccc1n2cnnn2)n3=O)c4ccccn4,thrb,2
Cc2cnc(NCCc1ccccn1)c(=O)n2CC(=O)NCc4c[nH]c3nccc3c4,thrb,2
CS(=O)(=O)N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4ccc(C(N)=N)cc4,thrb,2
NC(=N)c4ccc(CNC(=O)[C@@H]1CCCN1C(=O)[C@H](NS(N)(=O)=O)C(c2ccccc2)c3ccccc3)s4,thrb,2
CC(O)[C@H](N(C)C(=O)[C@H](Cc1ccc(N(=O)=O)cc1)NC(=O)CCCN=C(N)N)C(=O)N[C@H](C)c2ccccc2,thrb,2
NC(=N)c4ccc3n(CC(=O)N2CCC(Cc1ccccc1)CC2)cc(CCO)c3c4,thrb,2
FC(F)(CNc3ncc(Cl)n(CC(=O)NCc1cc(Cl)ccc1n2cncn2)c3=O)c4ccccn4=O,thrb,2
NCc1ccccc1CNC(O)Cc3c(C#N)ccc(NCC(F)(F)c2ccccn2)n3=O,thrb,2
NC(=N)c4ccc(CNC(=O)[C@@H]1CCCN1C(=O)[C@H](NS(N)(=O)=O)C(c2ccccc2)c3ccccc3)cn4,thrb,2
Cc2ccc(NS(=O)(=O)Cc1ccccc1)c(=O)n2CC(=O)NCc3cc(Cl)ccc3n4cnnn4,thrb,2
Cc2cc(S(=O)(=O)NC1CC1)c(N)c(=O)n2CC(=O)NCc3ccc(N)nc3C,thrb,2
NC(=N)c4cc(CNC(=O)[C@@H]1CCCN1C(=O)[C@H](NS(N)(=O)=O)C(c2ccccc2)c3ccccc3)co4,thrb,2
CN3CCCCCOc1ccc(Cl)cc1CNC(=O)Cn4c(Cl)cnc(N[C@@H](Cc2ccccc2)C3)c4=O,thrb,2
Cc4cc2oc(Cc1cccc(Cl)c1)nc2c(NCC(F)(F)c3ccccn3)n4,thrb,2
COC(=O)C(CSc1ccc(Br)cc1)n4c(=O)n3CC=CC(C(=O)NCC2CCC(N)CC2)n3c4=O,thrb,2
Clc5ccc(n1cncn1)c(Cc4nc3c(NCCC2CCCCN2)nccc3o4)c5,thrb,2
Cc5cc3oc(Cc1cc(Cl)ccc1n2cncn2)nc3c(NCC(F)(F)c4ccccn4)n5,thrb,2
