C/C(c1ccc[nH]1)=c2/c(=O)[nH]c3ccc(NC(N)=O)cc23,akt1,0
Cc4n[nH]c5ccc(c3cncc(OC[C@@H](N)Cc1c[nH]c2ccccc12)c3)cc45,akt1,0
C6CN(Cc5ccc(c3nc2nc(n1ccnc1)ncc2cc3c4ccccc4)cc5)CCC6c8nnc(c7ccccn7)[nH]8,akt1,0
CNC(=O)Nc4ccc(CNc1ncsc1C(=O)Nc3ccc2OC(F)(F)Oc2c3)cn4,akt1,0
Cc4n[nH]c5ccc(c3cncc(OC[C@@H](N)Cc2cccc(c1ccccc1)c2)c3)cc45,akt1,0
CCn3c(c1nonc1N)nc4c(C#CC(C)(C)O)nc(OC[C@H](N)Cc2ccccc2)cc34,akt1,0
Cc3n[nH]c4ccc(c2nnc(NC[C@@H](N)Cc1ccc(C(F)(F)F)cc1)s2)cc34,akt1,0
CSc5ncc4cc(c1ccccc1)c(c3ccc(CN2CCC(C(N)=O)CC2)cc3)nc4n5,akt1,0
N[C@H](CNc3ncc(c2ccc1nnccc1c2)s3)Cc4ccc(C(F)(F)F)cc4,akt1,0
N[C@H](COc4cncc(c3ccc2[nH]c(=O)\c(=C/c1ccc[nH]1)c2c3)c4)Cc5ccccc5,akt1,0
NCC(NC(=O)c4cc(C1CC1)c(c2ccnc3[nH]ccc23)s4)c5ccccc5,akt1,0
O=c7ccc(c6cc(C5CCN(Cc4ccc(c2nc1ncccc1cc2c3ccccc3)cc4)CC5)n[nH]6)c[nH]7,akt1,0
Oc7nc6cc(N[C@H](COc3cncc(c2ccc1[nH]c(O)nc1c2)c3)Cc4c[nH]c5ccccc45)ccc6[nH]7,akt1,0
CCc3ncc(OC[C@@H](N)Cc1c[nH]c2ccccc12)cc3c5ccc4cnccc4c5,akt1,0
N[C@H](COc4cncc(c3cc2c(c1ccco1)n[nH]c2cn3)c4)Cc5ccccc5,akt1,0
CNC(=O)Nc4ccc(CNc3c(C(=O)Nc2ccc1OC(F)(F)C(F)(F)Oc1c2)cnn3C)cn4,akt1,0
CC(C)(Cc1c[nH]c2ccccc12)C6C(=O)Nc7ccc(c5cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c5)cc67,akt1,0
Cc3n[nH]c4ccc(c2cncc(OC[C@@H](N)Cc1cccc(I)c1)c2)cc34,akt1,0
Cc4n[nH]c5cnc(c3cncc(OC[C@@H](N)Cc2cccc(OCC1CCNCC1)c2)c3)cc45,akt1,0
C5CN(Cc4ccc(c2nc1ncccc1cc2c3ccccc3)cc4)CCC5c7cc(c6ccccn6)[nH]n7,akt1,0
C(NCc4ccc(c2ncc(c1nn[nH]n1)cc2c3ccccc3)cc4)c6ccc(c5csnn5)cc6,akt1,0
Cc5n[nH]c6cnc(c3cc(OC[C@@H](N)Cc1c[nH]c2ccccc12)cnc3c4ccoc4)cc56,akt1,0
N[C@H](COc4cncc(c3ccc2NC(=O)C(c1ncc[nH]1)c2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
CSc5ncc4cc(c1ccccc1)c(c3ccc(CNCCc2nnc(N)s2)cc3)nc4n5,akt1,0
Cc4n[nH]c5ccc(c3cncc(OC[C@@H](N)Cc2cnc1ccccc1c2)c3)cc45,akt1,0
N[C@H](COc4cncc(c3ccc2[nH]nc(c1ccc[nH]1)c2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
N[C@H](COc3cncc(c2cnc1NC(=O)Cc1c2)c3)Cc4c[nH]c5ccccc45,akt1,0
Cc2c[nH]c3ncnc(N1CCC(N)(CNC=O)C1)c23,akt1,0
NC3CCCN(c1ncnc2[nH]cc(Cl)c12)C3,akt1,0
N[C@H](COc4cncc(c3ccc2[nH]c(=O)/c(=C/c1ccco1)c2c3)c4)Cc5ccccc5,akt1,0
